Username,Text,language,retweet_count,Time,location
sasanamiri2,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:45:23+00:00,Iran
Sol_el18,Much love to the brave Iranian people - freedom and justice will win! #IranRevolution2022 https://t.co/LlfzAWw4Hc,en,1961,2022-12-18 12:44:38+00:00,
cykelen,"Tehran, #Iran   Protesters set fire to the IRGC Basij base at Sabalan in response to the execution of #MohsenShekari   #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/vck5gRUsLT",en,16,2022-12-18 12:44:13+00:00,"Malmö, Sverige"
Mahmodo11,"#IranRevolution2022  The Hague, the Netherlands—Freedom-loving Iranians and @Mojahedineng supporters rallied on December 16, supporting the expulsion of #Iran's regime from @UN_CSW.  #MahsaAmini🌹https://t.co/2JnsyF4Nf7",en,12,2022-12-18 12:44:13+00:00,
abbaskeshavar15,"December 17 - Tehran, #Iran   Protesters in Marzdaran district chanting: ""Mullahs must get lost!""  #IranRevolution2022  #آزادی_آزادی_آزادی   https://t.co/MO13uzWi2W",en,28,2022-12-18 12:44:09+00:00,"United States, Texas"
maarmulak,"@MichaelFreilich @mamadporii Thank you Mr. Freilich for your support. We feel blessed to see the act of kindness is not limited to borders. May such support for #HumanRights exhibits, spread more often to prove that we all care for the #right_to_life_and_liberty in true sense. #MahsaAmini #IranRevolution2022",en,0,2022-12-18 12:44:06+00:00,
abbaskeshavar15,"December 17 - Tehran, #Iran   Shahran district  Protesters chanting:   ""Death to the dictator!""  ""Death to Khamenei the murderer!""  #IranRevolution2022  #آزادی_آزادی_آزادی   #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/TmMWeg2qZz",en,24,2022-12-18 12:44:01+00:00,"United States, Texas"
abbaskeshavar15,"December 17 - Tehran, #Iran   Sarvazad district  Protesters chanting:   ""Basij, IRGC, you're our ISIS!""  #IranRevolution2022  #آزادی_آزادی_آزادی   #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/4ROCA60Y8d",en,24,2022-12-18 12:43:54+00:00,"United States, Texas"
abbaskeshavar15,"December 17 - Tehran, #Iran   Chitgar district  Locals continue anti-regime protests by chanting:   ""Death to the dictator!""  #IranRevolution2022  #آزادی_آزادی_آزادی   #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/fXmGrcdol3",en,28,2022-12-18 12:43:44+00:00,"United States, Texas"
rezaazad7,Stop killing children!  #IranRevolution2022 https://t.co/XP5oqXaCte,en,0,2022-12-18 12:43:35+00:00,Tehran
abbaskeshavar15,"December 18 - Tabriz, #Iran   Firefighters on strike, protesting the regime's lack of response to their demands and basic needs  #IranRevolution2022  #آزادی_آزادی_آزادی   https://t.co/CVGGivOgHO",en,27,2022-12-18 12:42:46+00:00,"United States, Texas"
abbaskeshavar15,"Bushehr, #Iran   Protesters target an IRGC Basij base in response to the brutal repression of demonstrations and executions of political prisoners  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/19b7KGi3Bc",en,25,2022-12-18 12:42:19+00:00,"United States, Texas"
abbaskeshavar15,"December 18 - Shiraz, #Iran   Students at Shiraz Medical Sciences University demand the release of jailed students.  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر   https://t.co/TCLbzryNVm",en,14,2022-12-18 12:41:54+00:00,"United States, Texas"
abbaskeshavar15,"December 18 - Shiraz, #Iran   Students at Shiraz Medical Sciences University: ""Political prisoners must be freed!""  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/qvv9LDTBYW",en,10,2022-12-18 12:41:45+00:00,"United States, Texas"
abbaskeshavar15,"Tehran, #Iran   Protesters set fire to the IRGC Basij base at Sabalan in response to the execution of #MohsenShekari   #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/vck5gRUsLT",en,16,2022-12-18 12:41:25+00:00,"United States, Texas"
mzfrn2,@BenjaminHoff Tank you.  #IranRevolution2022,en,0,2022-12-18 12:40:16+00:00,
Sun_Goddess,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:39:56+00:00,
Reiki_Mad,"28,29,30 Azar👉🏻Take to the Streets &amp; Squares Throughout #Iran ❤️🤍💚  #IranRevolution2022 #OpIran‌‌ #free   #MahsaaAmini 🖤🩸We Hear You💔  #StandingUp4Freedom🕊🪬🕊🪬🕊   #AnonymousFluxus🎩🐲🔥#Anarchy   #DragonSec #DSIran #FLUX 🎩🐲🔥❤️🤍💚🕊👉🏻#Freedom🕊🕊🕊   #EndIranRegime ❌👺🚫 https://t.co/A4tyurIj79",en,7,2022-12-18 12:39:52+00:00,127.0.0.1
HHArya3,"Great discussions and interesting perspectives in Vancouver with WLF coalition, @UBC @sfu on #IranRevolution2022 with @AvaHoma @ElleToussi @soushiant @NegarMojtahedi + online w @TahirihDanesh  @GissouNia @MazJobrani @ZainabSalbi https://t.co/f9YZDBsDMN",en,46,2022-12-18 12:39:48+00:00,
Royasaz_,"This is #ArmitaAbbasi, She took part in an anti-regime protest in #Iran.Today, nobody knows where she is.say her name please until we know where she is  and how is doing! we are sad &amp; worried about her.  @UNHumanRights @CNN @BBCNews @nytimes    #IranRevolution2022   #آرمیتا_عباسی https://t.co/8p3Xx6jJ67",en,12,2022-12-18 12:38:52+00:00,وَرجَمکَرد
farhad04975489,#Iranprotests2022  #Iran: Mohammad Mehdi Karami’s life at risk of execution  Please be his voice to prevent another hanging similar to that of Majidreza Rahnavard and Mohsen Shekari.  #IranRevolution2022  #اعتراضات_سراسری  https://t.co/aQou0SkRtx https://t.co/TZEt2Qw2N1,en,23,2022-12-18 12:38:37+00:00,
MMSOL,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-18 12:38:14+00:00,London
FirouzehDashti,"Tehran, #Iran   Protesters set fire to the IRGC Basij base at Sabalan in response to the execution of #MohsenShekari   #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/vck5gRUsLT",en,16,2022-12-18 12:36:44+00:00,
Narjecc,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:36:28+00:00,
bzmndh3,"@chelseahartisme They are busy with NIAC,  have no time for iranian people. #MahsaAmini   #IranRevolution2022",en,0,2022-12-18 12:36:19+00:00,
LALawReport,Grotesque injustice! The West must help Iran rid itself of these oppressors. Enough! #IranRevolution2022 #FreeIran2022 ✌️🇮🇷✊ https://t.co/10pNTwTMrG,en,1,2022-12-18 12:35:16+00:00,The Netherlands
forogh86320723,Much love to the brave Iranian people - freedom and justice will win! #IranRevolution2022 https://t.co/LlfzAWw4Hc,en,1961,2022-12-18 12:34:56+00:00,
LALawReport,Arrested for dancing. Just crazy. 🤬🇮🇷 #FreeIran #IranRevolution2022 https://t.co/0Z4X3sdYI9,en,1,2022-12-18 12:34:23+00:00,The Netherlands
maryam_abedian,"The father of #MohammadMehdiKarami speaking with Etemad Online says his son called him &amp; told him:     🗣 “They sentenced me to be executed, please don’t tell mom.”     22 year old never saw a lawyer     👉👉https://t.co/uGLKSS84RO    #IranRevolution2022 #mahsaami̇ni̇    #محمد_مهدی_کرمی https://t.co/DvcAyJUQv1",en,31,2022-12-18 12:34:23+00:00,
mohsen1401wine,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:33:48+00:00,
CecilieHolter,Grotesque injustice! The West must help Iran rid itself of these oppressors. Enough! #IranRevolution2022 #FreeIran2022 ✌️🇮🇷✊ https://t.co/10pNTwTMrG,en,1,2022-12-18 12:32:28+00:00,"London, England"
Piaoliangmeng,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:32:22+00:00,
nocturne_moon_,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:31:55+00:00,
GiziPeter,"On Monday, December 12, 2022, government forces abducted Roza Govaylyan, 18, from Sanandaj.    Her whereabouts and fate are unknown.    #JinaAmini  #Kurdistan  #IranRevolution2022 https://t.co/K44htywb7H",en,63,2022-12-18 12:31:04+00:00,"Köln, Germany"
nomedgirl,Woman  Life  Freedom  #IranRevolution2022 #MahsaAmini,en,0,2022-12-18 12:31:04+00:00,Global citizen
iran2befree,"@OrgIAC @mikepompeo @GovGaryLocke @Mojahedineng In a speech about the #IranRevolution2022, honorable Mike Pompeo and governor Gary Locke said exactly what the Iranian people are shouting:   ""Death to the dictator""  ""Death to the oppressor, whether be is Shah or a leader"" https://t.co/XwJ2MhRQQe",en,3,2022-12-18 12:31:04+00:00,
ShubertEloy,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:30:52+00:00,
AhmadDarpoei3,"MUST-WATCH Clip: A tribute to the heroes who laid down their lives for the cause of #Iran's freedom during the nationwide uprising, which is in its fourth month.  The Ever Burning Flame https://t.co/CiOoUHtONc via @YouTube   #IranRevolution2022",en,5,2022-12-18 12:30:29+00:00,
annahiiiitaa,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:30:13+00:00,
CecilieHolter,Arrested for dancing. Just crazy. 🤬🇮🇷 #FreeIran #IranRevolution2022 https://t.co/0Z4X3sdYI9,en,1,2022-12-18 12:29:57+00:00,"London, England"
_Rudbari_,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:29:16+00:00,
soli121212,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:29:02+00:00,
thehoff102,"19-year-old Ali( Makan) Davari,who was arrested during protests in Lahijan, was accused of waging war against God &amp;corruption on earth.  He has been kept in Lahijan Prison since his arrest without any court decision &amp;is at the risk of execution. #IranRevolution2022   #علی_داوری https://t.co/un9p2TNRHL",en,19,2022-12-18 12:28:50+00:00,"Wheathampstead, East"
thehoff102,Shiler Zamani was arrested in Sanandaj on December 14. She was moved to an unspecified location and her whereabouts is unknown. #IranRevolution2022   #شیلر_زمانی https://t.co/ad2KAkNAAT,en,17,2022-12-18 12:28:47+00:00,"Wheathampstead, East"
thehoff102,"#Shahla_Jahanbin, a civil rights activist,was arrested in  Mehrabad Airport of Tehran. Mrs. Jahanbin had gone to Mashhad to visit her husband,  Mr. Abas Vahidian Shahroudi.""  After arriving at  Airport , she was arrested and her whereabouts is unknown since. #IranRevolution2022 https://t.co/zjixJuxzEt",en,28,2022-12-18 12:28:44+00:00,"Wheathampstead, East"
thehoff102,"The fate of a #Bahai citizen is unknown. Paym Vali, who was arrested 82 days ago in Karaj, has been Kept in Ghazalhesar Prison without any trial since. He was denied to be in contact with his family. #IranRevolution2022 #StopHatePropaganda   #پیام_ولی https://t.co/qMdFm0M4wX",en,17,2022-12-18 12:28:41+00:00,"Wheathampstead, East"
thehoff102,Vahideh Khanpour was arrested 2 days ago in Tabriz by the Ministry of Intelligence’s forces. she was moved to an unspecified location and her whereabouts is unknown. She is Hamid khanpour's sister killed in election protests in 2009. #IranRevolution2022   #وحیده_خانپور https://t.co/NxT2QEtWwI,en,35,2022-12-18 12:28:30+00:00,"Wheathampstead, East"
AmirAbRahman,"Unimaginable pain! The father of #FarzinMaroufi, 22 years old, killed by the Islamic Republic’s forces on Nov 30 in Tehran, grieves with a birthday cake in his hands, dancing for his young son. Heart-wrenching. #MahsaAmini #مهسا_امینی #IranRevolution2022 https://t.co/PYriZW3vSx",en,2355,2022-12-18 12:28:30+00:00,
amsafavi,Briefing on the 93rd day of #Iran nationwide uprising by Shahin Gobadi (@gobadi) of the NCRI's Foreign Affairs Committee.    https://t.co/Z57gFlIkhb  #IranRevolution2022,en,3,2022-12-18 12:27:54+00:00,"Washington, DC"
BumbleBee19987,We are grateful for the support from the world but your suppor must continue #IranRevolution2022 your support will help Iranian to make M.E into a peaceful region.#MahsaaAmini #Toomaj_Salehi #Traneh_Alidousti #SamanYasin #MohammedBoroghani #MohammadMehdiKarami #IranRevolution,en,0,2022-12-18 12:27:52+00:00,
BumbleBee19987,#Traneh_Alidousti a well respected and recognised international Iranian actress was taken from her house in front of her 3 years old daughter by security services in Iran because of her support for the #IranRevolution2022.This is a massage to international actors to be her voice,en,0,2022-12-18 12:27:52+00:00,
SaharG25,"That’s trie. Public pressure is working. Iranian prisoners need our voice. So be their voice, and save their lives! 🙏  #MahsaAmini   #MohammadBoroghani   #IranRevolution2022 https://t.co/8DX2gzaOON",en,0,2022-12-18 12:27:48+00:00,
RahaRivandi,@channeldraw Thank you! Long live freedom! Long live Iran! #MahsaAmini #IranRevolution2022,en,0,2022-12-18 12:27:21+00:00,
Manam_Nikam,@JLo @maxmara Please be our voice and support of Iranian women✌🏽✌🏽  #IranRevolution2022   #WomanLifeFreedom,en,0,2022-12-18 12:26:56+00:00,ایران اِشغالی
free1ran,Biden Biden wake up #no Deal with the mullahs #WhiteHouse #MahsaAmini #IranRevolution2022 https://t.co/atTuBGjsQb,en,1,2022-12-18 12:26:56+00:00,
xerxesxrx,"I am the  French #godmother of #NastoohNIkkhah   He is one of 5 defendants in the case of the death of IRGC Arman Ali Verdi in Ektaban .He has not a fair trial , he may be executed anytime #SayTheirNames #AidaRostami #KianPirfalak #MohsenShekari #IranRevolution2022 https://t.co/XnGoQtcpzs",en,551,2022-12-18 12:26:10+00:00,planet earth
beharazadi,"Bushehr, #Iran   Protesters target an IRGC Basij base in response to the brutal repression of demonstrations and executions of political prisoners  #IranRevolution2022  #مرگ_بر_ستمگر_چه_شاه_باشه_چه_رهبر  https://t.co/19b7KGi3Bc",en,25,2022-12-18 12:25:48+00:00,"London, England"
